dataset,id,content
Train,121_11.mp4,路上で、リュックを背負った男性が怒鳴りつけるように抗議している
Train,121_12.mp4,路上にいる人々が苛立ったように口論している
Train,121_13.mp4,路上にいる男性達が怒鳴り合うように口論している
Train,121_14.mp4,オートバイに跨った女性とオレンジのシャツを着た男性が、ヒステリックに喚き散らしている
Train,121_15.mp4,オートバイに跨った女性とオレンジのシャツを着た男性が、警察官に激しく抵抗している
Train,121_16.mp4,オートバイに跨った女性がヒステリックに叫び、無理やり発車しようとしている
Train,121_18.mp4,オレンジのシャツの男性とオートバイに跨った女性が喚きながら、制止する警官に歯向かっている
Train,121_2.mp4,オートバイに跨った少年が、立ちはだかる婦警らに、泣きそうになって哀願している
Train,121_20.mp4,オレンジのシャツの男性とニカブ着用の女性が、噛みつくように警官に抗議している
Train,121_21.mp4,警察官らしき人たちが、何か言い募っている男性を捕えようとしている
Train,121_22.mp4,数人の男性が、警官に掴みかかるように反抗している
Train,121_23.mp4,紺と白の縞模様の服を着た男性が、警察官に食って掛かっている
Train,121_24.mp4,数人の警察官と市民らが揉めて言い争っている
Train,121_25.mp4,数人の警官らが、いら立つ男性に何とか言い聞かせようとしている
Train,121_27.mp4,数人の警察官らが、反抗する男性を強い態度で注意している
Train,121_28.mp4,縞模様の服を着た男性が、警察官に激しく反論している
Train,121_29.mp4,集まった野次馬の前で、警察官が反抗する男性と言い合っている
Train,121_4.mp4,婦人警官が、オートバイの持ち主を叱りつけるように注意している
Train,121_5.mp4,二人の婦警に責められている少年が、両手を合わせて言い訳しようとしている
Train,121_6.mp4,青い服の男性が、警官を殴りつけて激しく抵抗している
Train,121_7.mp4,騒然とした路上で、青い服の男性が警官らしき男性と言い争っている
Train,121_8.mp4,青い服の男性が、口論の途中で逃げ出すように走り出している
Train,121_9.mp4,数人の市民らと警官らしき人達が騒々しく揉めている
Train,122_1.mp4,たくましい男性が、笑顔で赤ん坊を担ぎ上げている
Train,122_2.mp4,キャップを被った男性が、椅子に座る男性の襟を背後から直している
Train,122_3.mp4,散髪ケープを掛けられている男性が、正面のドレッサーに座る赤ん坊に話しかけている
Train,123_2.mp4,揃いのスーツを着た4人の男性が、原っぱを戯れながら歩いている
Train,123_3.mp4,数人の男性が、集った人達の後方に控えるように立ち、何かの会に参加している
Train,123_6.mp4,若い男女が結婚式を挙げている
Train,123_7.mp4,新郎と新婦が誓いの言葉を述べている
Train,123_9.mp4,沢山の参列者に見守られ、新郎新婦が結婚式を行っている
Train,129_3.mp4,家の中で、父親が小さな娘を相手に野球の真似事をして遊んでいる
Train,130_1.mp4,髭の男性が、少女の髪を背後からブラッシングしている
Train,130_2.mp4,髭の男性と少女が腕相撲をしている
Train,133_1.mp4,母親と幼い娘がティータイムを楽しんでいる
Train,133_2.mp4,母親が、指を使ってスイーツを舐める幼子を注意している
Train,133_3.mp4,テーブルに着いた母子が、お茶とスイーツを楽しんでいる
Train,133_4.mp4,ソファに座った男女が、撮影者のカメラに向かって何か意見を述べている
Train,133_5.mp4,ソファに座った男女がカメラに向かい、少々食い合うように自説を述べている
Train,134_1.mp4,テーブルに着いた少年と少女が、声を揃えて撮影者のタイトルコールを引き継いでいる
Train,134_2.mp4,テーブルに着いた少年と少女が、カメラを見つめて撮影者の発言を聞いている
Train,134_3.mp4,テーブルに着いた少年と少女が、撮影者と楽しそうに会話している
Train,134_6.mp4,テーブルに着いた少年と少女が、大皿に盛られたフルーツを食べている
Train,134_7.mp4,少年と少女が洗面所で楽しそうに歯を磨いている
Train,135_11.mp4,花嫁と花婿が、それぞれ同性の友人たちに囲まれて祝われている
Train,135_12.mp4,白いドレスの女性とタキシードの男性が、人々に囲まれた小さなステージで踊っている
Train,135_13.mp4,ドレスの女性達とタキシードの男性達が、小さなステージ上で一緒になって踊っている
Train,135_14.mp4,手を取り合った数組の男女が、ステージの上で楽しそうに踊っている
Train,135_15.mp4,新郎新婦がケーキに入刀し、互いにケーキを食べさせ合おうとしている
Train,135_16.mp4,新婦と女性ゲストたちがブーケトスを行っている
Train,135_17.mp4,新郎と男性ゲストたちがガータートスを行っている
Train,135_18.mp4,集まったたくさんの男女が思い思いにダンスを楽しんでいる
Train,135_19.mp4,集まったたくさんの男女が、バックバンドのリズムに合わせて楽しそうに踊っている
Train,135_2.mp4,チェックのシャツを着た女性達やドレスの女性が、高揚した様子で待機している
Train,135_20.mp4,夜の屋外会場で、多くの人がリズミカルに体を揺らし、楽しそうに過ごしている
Train,135_21.mp4,人々の輪の中で一人の男性がブレイクダンスを披露し、パーティーを盛り上げている
Train,135_22.mp4,パーティーに集った多くの人たちが、拍手や歓声で大いに盛り上がっている
Train,135_4.mp4,晴れた屋外の会場で、男女ペアになったゲストがつぎつぎ入場している
Train,135_5.mp4,新郎新婦が腕を組んで会場に入場しようとしている
Train,135_6.mp4,新郎新婦がはにかんだような笑みを浮かべながら会場に入場している
Train,135_7.mp4,手を繋いだ新郎新婦が、ゲストに向けて手を振ったりガッツポーズを見せたりしている
Train,135_8.mp4,花嫁が、ゲストたちとともに写真撮影に臨んでいる
Train,136_1.mp4,父親の膝に座っていた少女が、父親に髪を触られて嫌がっている
Train,136_11.mp4,父親が娘の両手をとって対面し、何か言い聞かせている
Train,136_12.mp4,父親が、対面した娘の体に手を添えて、何か言い聞かせている
Train,136_15.mp4,父親が、娘と面と向かって、噛んで含めるように何か言い聞かせている
Train,136_2.mp4,父親が、娘の髪を背後からブラッシングしている
Train,136_4.mp4,父親が、小さな娘と対面するように体勢を整えながら、何か語りかけている
Train,136_5.mp4,父親が、正面から娘の髪をブラッシングしてから、何か言い聞かせようとしている
Train,136_6.mp4,父親が、向かい合う娘の注意を引き、愛を語りかけている
Train,136_7.mp4,父親が向かい合う娘を両手に挟み、真摯に語りかけている
Train,136_8.mp4,父親が、無表情を決め込む娘に、正面から語り掛けている
Train,136_9.mp4,父親が、対面する娘の顔を両手で包み込んだりしながら何か言い聞かせている
Train,137_1.mp4,数人の男女が食卓のテーブルについている
Train,137_10.mp4,テーブルを囲んだ数人の人たちがおかしそうに笑っている
Train,137_11.mp4,ボトルを持った男性の訴えに、向かいの席に座った人たちが笑いながらつっこんでいる
Train,137_2.mp4,テーブルの短辺に座った男性が手元のベルを鳴らしている
Train,137_3.mp4,テーブルについた人たちが、同じ方を気にして視線を向けたり話したりしている
Train,137_5.mp4,テーブルの短辺に着いた男性が、騒がしい同席者たちを一喝して黙らせている
